# SYNTHETIC DATA - GENERATED, NOT MEASURED - NOT AN EMPIRICAL FINDING
# generated: 2026-09-04
# twelve indicators of four latent predictors plus a zero-inflated Poisson
#   count outcome
# count coefficients 0.35, 0.20, -0.15, -0.10; base mean 1.5
# structural-zero coefficients -0.30, 0, 0, 0.25; structural-zero rate 0.38
# n = 8000, seed = 771
# observed zeros are a mixture of Poisson zeros and structural zeros; the
#   two are not separable from the counts alone
# regenerate with: python3 synthetic/generate_synthetic_datasets.py
unsafeacts_1,unsafeacts_2,unsafeacts_3,operationalstress_1,operationalstress_2,operationalstress_3,systemcondition_1,systemcondition_2,systemcondition_3,safetyresponsecapability_1,safetyresponsecapability_2,safetyresponsecapability_3,recordable_count,poisson_mean,structural_zero_probability
0.0770596,-0.697524,-0.499342,0.995526,1.9249,0.906217,0.764318,0.321362,1.59333,-0.685172,-0.991873,-1.91722,2,2.18339,0.337031
-1.25262,1.0928,0.348008,-1.4272,-1.87335,-1.02441,0.807723,1.23669,1.06181,0.575843,0.374538,0.702569,0,1.16245,0.337313
0.303033,0.91838,0.263563,1.3318,-0.24989,0.270863,-0.400326,-0.563403,0.739335,-0.494813,0.0232878,-1.16772,5,1.65938,0.362738
0.341902,1.00489,-0.449227,0.133044,1.52838,0.312053,-0.725536,-0.743172,-0.407056,-1.76398,-1.2661,-0.843219,0,2.37054,0.29768
-0.715205,-0.479406,-1.08255,-1.73668,-0.84564,-0.180322,0.519029,0.310667,0.0151746,-0.152618,0.964267,0.246462,0,0.972491,0.479086
-0.0204339,-0.930891,-0.103286,0.0192062,0.136278,0.236218,-0.0796933,0.948383,-0.416848,0.0605049,-1.13484,-0.746557,2,1.45449,0.384887
0.604238,-0.141806,-0.133249,0.535464,-0.16487,-1.20173,0.715164,0.727168,-0.206932,0.0554571,-0.835794,-0.309416,3,1.18448,0.376938
-1.06756,-1.99773,-1.63371,0.829543,1.8389,-0.571536,-1.61909,-1.51901,-0.722335,0.331358,0.619813,1.5098,1,1.06251,0.498744
-1.26353,-1.50716,-1.56889,0.192768,-0.117923,-0.359972,-0.355478,-1.45214,-0.725182,-0.823101,-0.557816,-1.01982,0,1.14363,0.424588
0.488319,0.014023,-0.0201471,-0.180661,-0.383917,-1.03077,-0.914316,0.635456,-0.711514,1.0591,-0.197326,0.0739116,0,1.69729,0.356566
-0.761147,0.0409538,0.0749467,0.425955,-1.93963,0.580758,0.399729,0.0612215,0.897345,-0.529316,0.0685987,1.09179,0,1.30756,0.473362
-0.326537,-0.545601,0.0695202,-1.13842,-0.795979,-0.675057,0.61539,0.956621,0.572678,-0.948304,-0.275869,-1.68599,0,1.19016,0.356274
0.362226,0.948693,0.984473,1.19961,0.306174,1.5709,0.472853,-0.237189,-0.968756,0.362916,0.826918,-0.293493,4,1.96127,0.368235
0.960434,-0.533704,0.832479,1.49684,1.40268,2.59437,1.23784,-1.08592,-0.651161,-1.25173,-0.666405,-1.13965,0,3.02228,0.272961
0.82453,-0.627559,0.258785,0.336792,-0.110845,-0.427758,-1.17307,-0.878653,-0.0810322,-1.1105,-0.21732,-2.27665,1,2.40269,0.253629
-1.00668,-1.88712,-0.88201,-0.732888,0.855506,0.037951,-0.503147,0.384515,-0.420085,-2.54295,-2.05519,-2.37371,0,0.87171,0.387298
-0.457759,-0.706519,0.506671,-0.143776,1.00553,0.76713,-1.32324,-0.82696,-0.555557,0.0478733,1.04376,0.312817,0,1.84092,0.396348
0.00886075,-1.26203,-0.105811,-1.14078,-0.372124,0.606957,1.31278,2.08579,1.64565,1.83381,-0.15244,0.221139,1,1.18543,0.393925
0.833963,2.25204,1.14686,0.56726,1.06035,0.356681,1.62414,1.49955,1.60077,-0.872617,0.508367,-0.921753,0,2.06249,0.270809
-0.0790586,1.04426,-0.366643,0.401255,0.945715,1.16464,1.82737,1.1153,0.980461,1.2852,1.0767,1.92067,1,1.18886,0.429098
-1.32691,-1.13442,-0.942762,0.216766,0.417323,0.48123,-0.221186,-0.426886,1.01596,0.55045,1.55863,-0.270021,1,1.24971,0.478157
-1.83903,-0.866021,-2.15081,-0.206121,-1.4432,-0.44032,-0.295873,-0.787139,0.314899,-0.422394,-1.08197,-1.10686,0,0.539714,0.512474
1.18099,0.551425,-0.144636,1.67871,1.20855,0.919962,1.01826,0.0542487,-0.610083,-0.773751,-0.11444,0.250269,0,2.49455,0.365738
0.288477,1.40333,1.29432,-0.399022,-0.960246,-0.222753,-1.60225,-0.329849,0.344016,0.936328,1.63659,2.0667,0,1.31136,0.452995
0.576533,1.63904,1.12025,0.0565644,-0.247338,0.240181,1.55754,0.663075,0.890764,0.267873,0.235395,1.67221,1,2.14552,0.349548
-0.447827,-1.19133,-1.02694,0.3205,0.908204,1.10307,0.725366,-0.434704,0.0389083,1.02648,1.75002,0.70253,1,1.27471,0.535383
0.901488,0.658558,1.89933,-1.56221,-0.505561,-0.227922,-0.0515728,-0.603997,0.796842,-0.735778,-0.21989,-0.100184,5,2.80943,0.215324
1.13084,1.22085,1.11923,0.555798,0.634756,0.486826,1.49882,-0.484157,0.258101,-0.425505,0.403161,-0.160614,3,2.48034,0.259138
-2.7047,-1.88347,-3.04027,-0.142052,-1.73844,-0.296449,-1.89127,-2.18814,-1.80533,-0.975651,-0.48568,-0.16698,0,0.704957,0.521345
1.6143,-0.0647822,0.488399,0.994555,1.25211,0.482384,-0.266021,0.576677,-0.112187,-0.823412,-0.395424,-0.272544,2,2.43539,0.316825
0.983029,1.39747,-0.14609,-1.39826,-2.51354,-0.524846,-0.6018,-0.990553,-0.100477,-0.377447,0.72678,0.978028,1,1.76278,0.282817
1.27418,2.55058,1.88594,0.426751,1.07156,1.10437,1.05882,-0.235675,0.311359,1.32942,1.54032,1.67228,4,3.26227,0.332703
-2.18368,-0.97843,-1.01927,0.226258,-0.644283,-0.00833246,-0.656643,0.0785684,-0.231081,-0.729963,-1.34019,-0.654264,0,1.42347,0.359206
-1.85123,-1.72193,-1.40332,-1.17361,-1.46189,-0.131549,-0.413853,-0.888325,0.44344,-0.0571357,-1.2663,-0.439098,1,0.62192,0.489377
-1.31467,-1.96421,-1.35087,-0.676361,1.24016,0.61115,-0.261448,-0.670937,-0.0944556,-1.28405,-0.626969,0.0988392,0,0.916918,0.456682
-0.00150917,-0.189543,-0.473002,-0.765606,-0.959672,-1.74568,0.832375,0.276552,-0.0215725,-1.15489,0.541233,-0.595698,0,0.957139,0.380955
0.341198,-0.241215,0.388149,-1.16221,-1.00788,-0.767399,-1.73139,-2.75576,-2.47459,-1.39902,-0.2104,-1.14367,3,2.04363,0.311756
-0.214023,0.414795,7.75469e-05,-0.0776889,0.157153,-0.115592,-1.43871,-1.72958,-0.711325,-0.250246,1.97982,0.951102,1,1.66004,0.433182
1.42458,0.0293777,-0.897947,0.875102,0.991322,0.432927,1.58598,1.66837,1.80336,0.898786,2.09918,1.92152,0,0.914964,0.538467
-0.879068,-1.32712,-1.02473,0.900859,-0.310728,0.875496,-0.505572,-0.279976,-0.192391,0.348512,0.361462,-0.336265,1,0.934586,0.525134
0.868021,1.71683,0.624053,-1.01608,1.71352,-0.0336839,-0.173291,1.26917,0.518898,-1.96878,-0.701876,-0.276995,1,2.56663,0.25049
-0.348584,-0.974559,-0.964119,1.19127,-0.0715217,-0.0121688,0.0886328,-1.70603,0.769245,-0.550741,-2.41504,-0.798689,0,1.3559,0.386598
1.60806,0.325004,1.28423,-0.923217,-1.40526,-0.220197,-0.560067,-0.85433,0.54405,-0.215195,0.856665,-0.724568,0,2.67237,0.29721
-0.651523,0.218414,-0.967444,0.868056,2.14923,0.388099,-0.439085,0.425342,-0.942506,0.589273,0.0965523,0.954203,0,1.11824,0.506509
0.101375,1.623,0.703229,0.0541244,-0.0925494,-0.142756,0.80174,1.32983,0.365645,2.03879,2.16156,2.47402,0,1.99145,0.405099
0.132912,-0.454518,0.221386,0.934253,0.19004,0.116637,0.0900717,-1.05288,-1.33233,0.669245,0.732469,1.4161,0,1.66702,0.46298
-1.44007,0.350391,-1.56956,0.612466,0.322777,-0.494051,-0.248214,-0.0858951,-0.385341,0.989385,0.376066,-0.869465,0,0.910733,0.467258
0.930348,-0.917052,-0.407292,0.648814,0.660589,0.299934,0.414676,0.423342,-0.491669,0.380472,-0.669385,-0.347759,0,1.36925,0.415092
-1.85809,-1.65619,-1.50102,1.98914,0.6353,0.97742,-0.551658,-0.0079459,0.825516,0.65854,-0.0744962,-0.507376,0,1.08649,0.465188
-0.857484,-0.0279004,0.13648,1.83451,1.9091,1.29158,1.1257,0.706887,0.30901,-1.80953,-1.04586,-0.526455,2,1.90087,0.324949
1.0231,1.01832,-0.314917,0.536611,-0.851657,1.25171,1.06907,0.284596,0.92683,-0.570698,0.148618,0.701775,2,1.61336,0.297423
-0.845835,-0.454081,-0.221862,-0.0539722,0.24902,0.390623,0.0743872,-1.02869,1.14494,0.945106,2.08972,1.19606,2,1.26969,0.517076
-0.70763,-0.341762,-0.268345,0.592228,0.271434,1.18219,0.969504,0.475271,0.683169,0.97927,0.646977,-0.121047,0,1.06892,0.479232
-0.22293,0.150572,0.591338,0.150266,1.36324,0.0681417,0.1616,0.543172,-0.606076,0.937179,1.64725,0.159196,5,2.01307,0.411667
1.0278,1.70356,0.201271,2.10738,0.842448,1.98426,0.38331,-0.821975,-0.999417,0.903158,1.56686,1.95716,2,3.03866,0.336164
-0.730153,0.322654,-0.960089,2.80999,0.534783,0.98864,1.73264,1.33252,1.02873,-0.80266,-1.54719,-0.314761,5,2.34551,0.347297
0.0562871,-1.0169,0.698269,-0.638568,-0.675089,0.305349,-0.0740718,-0.106503,-0.92328,-1.80649,-0.657872,-0.608836,0,2.03583,0.300664
1.84331,1.88537,2.15743,2.21767,1.49289,1.53617,-0.113467,0.573479,1.86229,1.06194,0.788825,1.98243,0,2.34407,0.40096
-0.17726,-0.375004,-0.864252,0.602116,1.02943,1.62239,0.158545,-0.998316,-0.633538,2.5268,0.652665,1.83932,3,1.27762,0.510673
-0.0870934,-0.458014,-0.924833,0.889682,0.595757,-0.515514,0.272843,-1.59158,-1.12068,-1.51922,-1.55904,-0.11615,3,1.58378,0.390462
-0.235138,1.6201,1.53927,0.0957178,1.23953,0.428224,0.18038,1.59416,1.02956,-0.254102,1.12569,0.602645,0,2.98145,0.306202
-0.96571,-0.904739,-0.627455,-0.182138,-0.16443,-1.40293,-1.53908,-0.327824,-0.128062,-1.43671,-0.313467,-0.607414,0,0.99289,0.412843
0.625768,-1.01564,-0.751913,-1.41619,0.285026,0.842492,0.867033,0.0703342,0.46826,0.693102,1.66388,0.596625,0,1.17294,0.407734
0.128241,1.09646,1.85095,0.54472,-0.572818,0.370295,-0.6072,-0.408126,-0.676793,0.511706,1.44771,1.08406,2,1.84781,0.425636
-0.125187,1.54271,1.53963,0.387072,0.904259,1.33356,1.24162,0.714958,1.22476,0.710305,2.64732,0.716764,1,2.54567,0.357552
0.411121,0.335929,-0.0987248,0.0259868,0.258221,0.576561,0.549723,0.0272057,-0.527536,0.869081,0.381154,0.048366,1,1.19125,0.443238
-0.599727,-0.441971,-1.67349,-1.15415,-0.868961,-0.511424,-0.571887,-0.147581,-1.23941,-1.57797,-1.92941,-1.67371,3,1.4551,0.287489
1.40589,0.749361,0.816525,-0.20089,-0.883572,-1.3848,-0.519869,-0.396733,-1.02472,0.736083,1.24703,1.8009,2,1.50826,0.424248
-0.53071,0.81994,1.03774,0.756007,0.139231,0.154132,-0.366846,0.878829,0.516458,0.0237224,-0.476896,-0.182599,0,2.09648,0.327625
1.40408,0.52777,1.4293,0.467583,0.116378,-0.124717,0.552652,0.640135,0.199884,0.382472,-0.107653,-0.602757,3,2.42567,0.290669
-0.585437,-0.532943,-0.402677,-0.316525,0.143418,-0.553719,-2.27843,-1.24035,-1.72884,0.47447,-0.649021,0.507665,8,2.38578,0.367644
-0.328713,-0.0394918,1.73522,-1.86451,-1.10154,-0.705365,0.890679,-0.0395073,0.0330563,-0.244788,0.36197,0.294082,1,0.846317,0.477296
-0.361851,-0.981518,0.0497828,-0.662698,-0.305334,-1.41446,0.451883,-0.0949882,0.920261,-0.372314,0.0376463,0.00819841,3,1.23762,0.340442
1.65149,2.50576,1.41647,-1.0521,-0.626067,-0.346697,1.2509,1.485,0.640909,0.244553,0.609818,-0.0446036,1,2.11699,0.290287
-0.624886,0.474434,-0.290463,1.41336,-0.487472,1.61533,0.516451,0.311511,-1.60494,1.17515,0.6643,0.119125,0,1.58163,0.416738
0.239922,-1.13945,-0.27532,0.37781,0.182518,-0.515193,-0.492817,0.285241,0.547421,-1.98769,-1.52863,-0.552833,1,2.08906,0.324297
-0.307006,7.92416e-06,-0.835154,-0.337876,0.604878,-2.64588,0.11954,-0.404792,-0.207272,0.35982,0.83925,0.708928,1,1.44162,0.350143
0.989355,0.716815,1.54825,0.884968,-0.713232,1.46235,-0.514342,-1.04801,-1.84482,-0.163023,1.14388,1.0715,1,2.14217,0.412883
-0.620169,-0.525876,-0.129033,-0.0981861,-2.04217,0.220947,-0.924481,-0.236595,-1.72117,-1.05034,-0.105018,-0.326831,0,1.95242,0.305061
0.0849744,-0.0552386,0.0820723,-0.558794,-0.780944,0.278848,-1.55626,-1.22555,-2.42345,-0.672827,-0.903594,0.0885154,1,1.80104,0.343353
-0.100425,1.10772,0.0614725,1.65433,1.18712,1.06528,-1.83679,0.143902,-0.0879183,-0.192518,-1.27593,-0.194842,0,2.83929,0.308981
-0.42546,-0.411288,-0.229921,-2.46992,-1.42277,-2.64062,0.202213,-0.227812,0.23193,1.09175,0.143289,-0.853774,0,0.663954,0.448482
-1.77826,-1.13689,-0.260386,-0.326494,-1.13683,-0.120732,-0.540875,-0.883681,0.0580183,-1.1371,-1.17583,-1.36308,0,1.56523,0.319369
0.573839,0.326586,-0.436004,0.451873,1.26613,-0.171494,1.93585,1.73135,0.918371,0.364932,1.60121,0.542487,0,1.11388,0.456626
-0.368062,0.00877201,-1.26264,-1.60363,-2.92369,-3.10852,-1.04658,-2.71863,-2.39431,-0.161103,-0.734078,0.111369,0,0.938985,0.420369
-0.235981,-0.396809,0.989025,0.215656,-0.279134,0.376406,1.83745,0.617042,1.06739,-0.0633193,-0.114797,-1.1482,0,1.35057,0.29796
-0.568203,-0.33674,1.02199,-1.19825,-0.442649,-0.62052,0.192885,-0.155783,0.32814,-0.875957,-1.45773,-1.97717,3,1.40328,0.317243
1.09293,0.554114,0.812908,-2.18955,-1.19559,-2.27666,-0.623173,0.13211,0.119696,0.0860647,0.0700433,1.03279,3,1.55502,0.313532
0.224737,0.1632,-1.18083,-0.254866,-0.362394,-0.145595,-0.255161,-0.801589,-0.335341,-0.141796,-0.146548,1.00182,4,1.4784,0.405451
-0.377331,-0.996193,-0.708449,-1.04538,-0.754344,-0.435367,-0.549496,-0.0866106,0.241411,0.0572629,0.854268,-0.270346,1,1.08847,0.384763
-1.6184,-2.68339,-0.436336,-2.21549,-1.24154,-0.808575,-1.40725,-1.52954,-0.258651,-0.695825,0.352794,-0.394483,0,0.738082,0.482836
-0.50072,-0.202895,-1.74874,-0.505343,0.345321,0.298778,-1.81645,-0.265392,-0.0751174,0.766529,-0.816569,-0.300315,2,1.11526,0.491777
1.03859,0.572768,0.858566,-0.0678772,0.732663,-0.572973,0.290253,-0.54581,-0.180874,1.50732,0.596991,1.14635,0,2.34068,0.300696
1.63891,0.631061,1.11868,-0.533806,0.162947,-1.0328,-1.00799,0.00895551,1.40814,1.23808,1.88773,1.75567,1,1.69443,0.381929
-2.52694,-2.76421,-1.00819,-0.410325,0.807702,-1.07574,-1.47153,-1.41634,-1.90746,-0.438402,0.227374,-1.20407,0,0.814082,0.523935
-0.113674,-0.431799,-0.319932,-0.683925,0.587269,-0.570181,0.22825,0.305166,1.54014,-1.52539,0.580114,-0.218958,4,1.16206,0.357899
0.236359,0.241859,0.577798,-0.241409,-0.0754831,0.389352,0.551446,-0.236569,0.0876347,0.887892,-0.980783,-0.678877,2,1.57864,0.381424
0.272545,0.151448,-0.76075,-0.584769,0.67839,1.90623,0.152402,-0.707789,0.104445,-0.622655,-0.506824,-1.5563,1,1.54259,0.390363
-0.464974,-0.308517,-1.02577,-0.0288037,-0.577421,-0.38877,0.43322,1.22952,0.92432,-1.52148,-1.82197,-0.654669,2,0.850279,0.329807
0.441764,1.10735,0.795939,-0.556853,-2.25247,-0.810284,-0.0431976,-0.492799,0.197787,-1.33416,-1.0058,-1.03844,0,1.65037,0.256236
0.96968,1.09014,1.73383,-0.74563,-0.710415,-1.06977,0.837761,1.08918,2.14153,-0.871915,-1.03371,-0.768557,0,1.48973,0.267699
-1.86422,-0.524238,0.726574,0.559791,0.859462,-0.311942,0.152584,-0.797499,0.790022,-0.118553,-0.152762,-0.13238,0,1.4934,0.397324
0.370607,-0.541472,0.751854,0.201832,0.743801,0.132045,0.517818,1.52675,1.15824,1.06357,1.5996,1.65795,0,1.60699,0.432599
0.575429,1.06591,1.25396,0.532968,-0.271357,-0.46506,-0.066381,0.433974,0.704147,0.281046,0.552232,0.215937,4,1.1827,0.384437
-0.0390548,-0.0224724,-1.17968,-0.0966741,-0.931546,0.0225184,0.152903,0.288305,1.28207,-0.475439,-0.39074,0.225429,1,0.966466,0.428176
0.0879158,0.941857,0.751935,-0.428313,1.19596,0.939277,1.15069,1.35179,1.88185,-0.376388,-0.264202,1.56959,0,1.90056,0.332572
0.0811012,-0.0203317,-0.0743242,0.884949,0.90409,0.386553,0.45969,0.646973,0.29826,0.351617,1.38759,0.819901,0,1.58941,0.419073
-2.25579,-2.13104,-1.07339,-0.782226,-1.25436,-1.31067,-2.13168,-1.23384,-0.740785,-2.33857,-0.797934,-0.779824,0,1.00468,0.431719
-1.19778,-0.640735,-1.78338,-0.0997694,1.04616,-1.58149,-1.48122,-1.22708,-0.468796,-1.22369,-2.00014,0.0810356,1,1.65872,0.34559
-0.321329,0.528445,1.44197,-2.89248,-2.11555,-0.994556,0.757447,0.704494,1.70054,-1.72492,-0.153569,-0.272598,0,0.952112,0.338903
-1.15217,-0.152364,0.517022,-1.59128,-1.22063,-1.11691,0.792995,2.01905,0.834448,-1.13633,-0.22106,-0.382388,0,0.921658,0.392982
1.57438,1.00629,1.50288,-1.14799,-0.274846,-0.761984,0.394684,0.00253093,-0.872162,-2.3745,0.669999,0.220408,4,2.77944,0.212899
-0.934263,-0.930507,-0.624512,-1.66476,-0.388369,-1.50123,-0.310169,0.158009,-0.513823,-0.255782,-0.647539,-1.22974,2,0.963047,0.359814
-2.5544,-2.67174,-2.48283,-1.39559,-1.10873,-0.174086,1.41814,-0.000211934,1.69769,-1.25623,0.836255,-0.352261,0,0.348025,0.582845
0.569373,0.731492,0.678392,-0.537421,-1.76903,0.0648093,-0.446598,0.472954,-0.316184,-0.272164,-0.313476,1.4,0,1.29552,0.325252
0.200945,0.468726,0.235552,2.35203,0.192616,0.462395,1.03175,0.457071,0.544968,0.191873,-0.019231,0.924902,4,2.39033,0.30661
0.991838,1.27072,0.8406,1.18423,1.19301,0.153811,0.517107,-1.13501,0.440138,0.577413,0.664563,0.528604,0,2.82233,0.282175
-0.0688709,-1.01332,-0.665506,-0.315632,-0.078688,-0.725094,-1.12285,0.441269,-0.129508,-0.124097,-0.599314,-0.689616,0,1.12626,0.401477
0.34332,1.04061,0.649841,1.0518,1.51636,1.51641,-0.85895,1.50711,1.77204,0.150279,1.34772,1.40452,5,2.71431,0.364701
-0.120957,0.0502206,-0.944684,-0.261104,-0.59312,-1.80136,-0.456204,-1.15441,0.70248,-0.0192786,-0.359055,-0.254341,0,1.42836,0.372409
0.258486,0.479331,0.163382,-0.694911,-0.0535741,0.438176,0.140025,2.11135,-0.27365,0.605825,1.50159,0.997772,0,1.34855,0.3972
1.03545,0.331861,0.770357,2.00194,0.231216,0.221147,-0.837981,-0.375419,-0.694509,-0.0436558,-0.189801,-0.174582,0,3.27713,0.275513
0.376398,0.194726,-1.05013,2.20305,0.851974,0.879286,-0.211406,0.772402,-0.471789,-0.257676,-0.337278,-0.0567805,0,2.04732,0.373442
-0.0118971,-1.53682,-0.692603,0.243182,-0.944526,0.535408,0.431028,-0.650588,0.385454,1.00975,-1.65397,-0.444315,2,1.54901,0.348036
0.406772,0.765007,0.628104,-1.08261,-1.97847,-0.0456484,0.118588,-0.423147,-0.134435,1.55161,1.40107,0.712874,0,0.909322,0.510375
0.17611,0.23765,0.031999,0.529985,-0.11324,-0.582134,1.89742,1.56601,1.33026,0.385489,0.000345508,0.72056,0,0.850362,0.475895
-0.645877,0.506086,-1.16736,-0.336801,-0.98183,-0.804105,-0.340582,-0.141832,-0.56285,0.732938,0.538003,0.224165,3,1.0808,0.515608
-1.05966,-0.681314,-0.65528,-1.87389,-1.42468,-0.210029,-0.39682,-1.22279,-0.00393206,-1.53841,-0.684239,-0.912828,1,0.875233,0.3957
0.696381,-0.0789448,-0.260559,0.75302,-0.713747,-0.00370922,0.712503,0.378719,0.559153,-0.732015,-0.553493,0.22278,1,1.26655,0.384283
-0.228299,0.823398,0.908447,-0.640197,0.436953,1.31688,1.60817,0.924405,0.757287,0.255761,0.309718,0.359971,0,2.21188,0.308191
0.594413,0.0506145,0.681426,0.732259,1.21436,-0.00159567,0.725038,-0.699283,0.445884,0.859566,1.55609,0.949254,0,2.76936,0.300461
1.36232,0.799693,0.67514,1.05122,-0.735275,-0.593322,0.469488,0.602106,0.0273477,0.463053,0.0601245,1.654,0,2.07615,0.345158
1.22114,2.24327,1.31917,0.396754,0.316798,0.752303,0.319114,1.3785,0.63164,1.18386,2.72597,1.84182,2,2.53815,0.358154
-1.1539,-2.06897,-1.01986,-0.289864,0.117449,-0.303485,-1.27183,-0.728325,0.169196,-1.03297,-0.477237,-1.08204,0,1.18366,0.407148
0.222249,0.866851,0.852353,-0.134563,-1.4279,-0.384413,1.29577,3.18409,1.56505,-0.325707,-0.341736,-0.901141,0,1.6012,0.333535
-0.355255,-0.121752,-1.01687,0.952414,0.0119588,0.0753974,1.25364,1.43283,1.35941,0.440392,0.615731,1.3111,0,1.20884,0.406974
0.264204,0.251874,-0.484108,-0.0552451,0.570356,-0.994356,-0.992502,-0.353565,-1.2231,2.34067,1.53161,1.60911,1,1.17202,0.518545
-0.0265975,0.325836,1.30887,0.619088,-0.963263,1.34876,0.135297,0.464008,1.02333,0.0526436,-0.0336585,1.90086,1,1.41971,0.392308
0.313598,-0.00415402,1.47326,0.776949,1.49817,0.56535,2.36565,1.43123,1.32592,-0.756489,-0.773381,-1.28839,0,2.04229,0.308361
0.958046,-0.21657,0.360718,0.34635,0.483026,1.58292,1.70781,2.70046,1.59741,1.70261,1.13602,0.765344,0,1.27428,0.447559
-1.57596,-1.19112,-0.917138,0.762971,0.434339,2.33398,-0.53186,-1.49226,-0.887432,-0.420329,0.570564,0.0821412,0,1.14162,0.482532
1.60212,0.938721,0.794954,-0.00979361,0.518664,1.02769,0.594147,0.533193,0.392242,0.97854,0.396954,-0.582386,0,1.68599,0.370005
0.689499,0.861494,-0.0921219,-0.517476,-1.44469,-0.117303,-0.826909,0.554254,0.336532,0.272066,2.12505,-0.202665,2,1.8312,0.344075
0.741976,-0.501687,0.320037,1.90784,1.65827,0.140639,0.958514,-0.0984439,0.167191,0.244459,0.955819,1.27108,2,1.60243,0.416988
0.877595,0.300045,1.35373,-2.03678,-1.43266,-1.7797,0.34422,0.769677,0.522083,0.0989769,0.843921,1.52902,2,1.27539,0.324084
-1.59377,-0.757247,-1.50509,0.362699,-0.199714,-0.390985,0.647924,0.273731,-0.34031,-0.0837561,-1.47186,-1.85284,2,1.29946,0.320254
-1.20353,-2.15868,-0.416337,1.23245,1.42676,-0.111007,0.882407,1.08708,1.85991,-0.836301,-0.685742,-0.316111,1,0.816033,0.480654
-1.69103,-0.73261,-1.29787,-0.464597,-0.339279,-0.944887,1.82186,0.993826,1.78172,-1.86868,-0.745602,-0.739931,0,1.03116,0.353767
0.368058,0.354558,0.149652,-0.561844,-0.524891,-0.113315,0.0781027,0.648148,-1.21236,0.289675,-0.173848,-1.08857,2,2.17456,0.282751
-0.665387,-2.01976,-0.936134,0.529426,-0.843529,-0.3037,-1.34874,-0.39553,-1.15763,-0.520663,0.243177,0.175254,0,1.13568,0.459906
1.13448,1.25335,2.00615,0.971423,1.07191,1.52659,2.37058,2.54266,1.75185,1.33189,0.150686,1.31733,3,2.66654,0.33202
-0.139822,0.462183,-0.212821,0.214611,-1.85254,-1.25515,-0.187992,1.49686,0.83597,0.0568939,-0.216012,-0.484673,2,1.47241,0.342386
1.13856,0.134241,-1.27353,1.07795,0.739134,0.441141,0.0266964,0.591907,1.07765,0.499365,1.75222,1.05329,0,1.25973,0.470687
-0.978668,0.180022,-0.0717078,0.827239,0.474715,0.777641,-1.1764,-0.56577,-0.515154,1.0172,-0.00825374,-0.203308,0,2.15958,0.400507
-0.267541,-0.263203,-0.665025,-0.259385,-1.27026,0.0999631,0.852822,0.946538,0.261706,0.170114,1.58608,0.262786,0,1.29978,0.40759
-0.0446375,0.638251,0.346851,1.21671,-0.660415,0.165464,-0.853408,0.175451,-1.49842,0.00323337,1.34222,0.289269,3,2.00725,0.370564
0.939364,0.436306,0.649979,-0.0365447,0.674465,0.230387,0.783498,1.38723,1.12154,0.4127,1.36876,1.77822,1,1.37496,0.42895
1.04028,-0.410898,0.299127,0.316369,0.126161,-0.93458,-0.0995521,-0.980934,-0.35863,-1.31034,-1.27508,-0.674501,0,1.89177,0.35521
0.328789,-0.115799,-0.333622,1.81549,1.99003,1.27795,1.00793,0.783279,1.00655,-0.494026,0.731509,-0.167508,0,1.89511,0.385384
-0.212943,-2.11752,-0.494024,1.27901,-0.805125,-0.127847,-0.283602,-1.46501,0.403639,0.110132,-1.37708,-0.880149,0,1.12251,0.432729
-0.0123085,-0.246233,-0.151215,-0.447515,0.298844,-1.38308,-0.0972063,-0.532269,0.406359,-0.0934631,1.19471,-0.307729,0,0.985262,0.451129
-0.418427,-0.656886,0.0711289,0.259269,0.489886,-0.058974,1.22419,1.03193,1.92834,1.04954,1.31586,0.665004,0,0.892383,0.500954
-0.508861,0.413885,-0.103338,0.847353,-0.450749,-0.257483,-0.206268,-0.759052,-0.200312,0.3746,0.356838,-0.997575,4,2.04863,0.405699
0.443696,1.38288,0.716814,-0.223504,-1.13454,0.0519194,-0.241923,-0.905882,-1.3776,-0.61871,0.516057,-0.407433,2,1.87361,0.306955
-1.12246,0.0303666,-1.23931,0.722887,1.83034,1.96958,-1.40965,-1.06426,-0.977582,-1.80636,-1.30326,-1.03446,0,2.04579,0.366613
0.784681,0.0292214,0.688104,-1.73175,0.184783,-0.0971447,-0.548043,0.506571,0.815335,0.701398,0.144158,-1.21031,1,1.51255,0.318503
0.744575,0.792195,0.181039,0.0506225,1.65883,1.49692,2.01006,1.31027,2.98739,0.285791,0.807269,0.643844,2,1.4793,0.411217
0.501125,-0.0534785,0.796061,2.37086,1.3313,0.900053,-0.393477,-0.514145,-1.24589,-0.199715,-0.394136,-2.21542,0,3.74603,0.293539
0.0189304,-0.025588,0.287575,0.211279,-0.810162,0.809813,-0.123443,0.791017,-0.122362,-0.278463,-2.65281,-0.699483,0,1.62937,0.327389
-0.681529,-1.03758,-0.39511,-0.0207452,-0.281538,-1.23232,-0.0647127,-0.400304,0.221371,0.280667,0.827866,-0.477693,1,1.3091,0.448086
-1.16821,-0.968184,-0.463292,-0.077189,-0.813061,-1.64384,-0.548976,-1.24966,-1.48169,-0.509079,-0.95108,-1.88258,1,1.08428,0.369822
0.876825,1.81217,-0.283985,0.211539,1.10301,0.770273,-0.409443,0.40059,-0.69387,-0.338868,-0.634776,0.586625,0,2.48666,0.361134
