# SYNTHETIC DATA - GENERATED, NOT MEASURED - NOT AN EMPIRICAL FINDING
# generated: 2026-09-04
# generating model: five standardized latent variables, three congeneric
#   indicators each, all loadings 0.75
# structural paths into 'Risk': UnsafeActs 0.45, OperationalStress 0.30,
#   SystemCondition -0.25, SafetyResponseCapability -0.20
# exogenous latent correlations: 0.35 between every pair
# n = 1200, seed = 20260903
# columns prefixed 'latent_' are the generating latent scores. They are
#   never observable in real data and are included only so that examples
#   can compare an estimate against the value that produced it.
# regenerate with: python3 synthetic/generate_synthetic_datasets.py
unsafeacts_1,unsafeacts_2,unsafeacts_3,operationalstress_1,operationalstress_2,operationalstress_3,systemcondition_1,systemcondition_2,systemcondition_3,safetyresponsecapability_1,safetyresponsecapability_2,safetyresponsecapability_3,risk_1,risk_2,risk_3,latent_UnsafeActs,latent_OperationalStress,latent_SystemCondition,latent_SafetyResponseCapability,latent_Risk
2.13312,1.91519,2.20359,1.0072,1.21191,0.304822,0.300401,0.781389,2.38014,-1.56764,-0.543164,-0.464319,0.874202,0.351326,-0.0108365,2.00419,0.652211,1.46403,-0.695153,1.06125
-1.90231,-0.445923,-0.868876,-0.702924,-1.29593,0.208964,-0.186182,0.201102,0.630141,-2.54779,-0.453353,-1.62219,0.0579223,-0.529195,-0.580318,-1.3163,-1.69397,0.68185,-1.80648,-0.479768
0.402259,1.09363,1.996,-0.886212,-1.39385,-1.10293,0.944489,0.621124,0.327412,-1.46486,-1.75055,-1.48123,-1.29365,0.726929,0.0604727,0.220028,-1.00726,0.372283,-1.00201,0.153659
-0.805176,0.313129,-1.94391,-0.526825,-1.22321,-0.693142,-0.973575,0.332849,-1.13786,-1.71236,-0.875416,-0.32181,0.510427,-0.948701,-0.289076,-0.880024,-1.56083,-0.426469,-1.32378,-0.00622896
-0.119484,0.366474,-0.580756,-1.07013,-1.20636,-1.85687,-0.459582,-1.27143,-0.336453,0.156912,-0.0991838,-0.0182001,0.597507,-0.0642233,0.0879969,-0.455099,-1.55358,-1.37547,-0.238144,0.305646
0.81447,0.945259,1.24087,1.12298,0.502992,1.30658,-0.298101,-0.409459,-0.100945,2.1254,0.517352,0.541563,0.0532173,-0.0821119,0.0592747,1.201,0.560383,-0.94648,0.78063,0.296877
-1.65926,-1.97988,-1.66556,-1.18433,-0.379402,0.457078,-1.61362,-0.919132,-0.275042,-1.98979,-1.40762,-1.96367,-0.505533,-0.200778,0.102281,-1.84294,-0.0466102,-1.63552,-2.5779,-0.391249
0.330357,0.209542,-0.257145,-2.77985,-1.67907,-0.636434,-0.702626,0.369937,-1.01406,-1.07821,-0.161486,0.0508629,-0.025598,0.446456,0.714991,-0.529822,-1.05826,0.212624,-0.462527,0.788777
0.513244,0.348061,-0.322248,0.0154672,1.19314,1.18488,-0.0515473,-1.46085,0.0834391,-0.964732,0.685521,-0.574252,1.65364,1.99344,0.760564,-0.226422,1.15736,-0.66709,-0.695893,1.28683
-2.0942,-1.56866,-1.50416,0.446781,-0.941201,0.46194,-1.15666,0.329771,-1.22572,-2.5978,-1.46322,-0.247905,0.752671,0.977562,-0.189092,-1.20715,-0.461481,-1.46581,-2.16747,0.272621
-0.895111,0.821611,1.16963,-0.351781,-1.47888,-0.861995,0.703969,-0.128038,1.18071,-0.762943,0.410698,-0.426407,-0.389031,0.126215,-0.885867,0.323171,-0.724079,1.46067,-0.14553,0.321623
1.0777,-0.404638,0.29154,0.120143,0.218927,0.383764,-0.42823,0.347897,0.217374,1.00732,-0.141443,1.57698,-0.0077403,1.21804,1.17927,0.936721,0.478891,0.072417,1.15963,1.16274
1.08959,-0.142341,0.831639,-0.0489147,-0.054025,1.07053,0.49008,-0.232684,0.0239306,-0.267407,-0.638439,-0.00360524,-1.20402,-2.16742,-1.92658,0.76128,-0.464408,0.408559,-0.34691,-1.92604
0.3017,0.445508,-0.768776,0.719302,0.34603,1.72794,-1.49042,-0.663489,-0.287549,0.920931,0.214157,0.0316942,-0.589406,-0.518338,-0.00180274,-0.301059,0.767922,0.144388,-0.412317,-0.469799
-0.56725,1.41358,0.290503,0.951032,1.03225,0.84899,2.91391,0.535146,1.25882,0.0212571,-0.447992,-0.00564991,0.722696,-0.394253,0.53572,0.24457,0.753721,1.1302,0.286813,-0.0808237
0.690286,0.88841,1.28522,0.100547,-0.216759,0.0478211,0.515719,0.906848,0.930026,-1.19464,0.314108,1.28125,0.44279,1.0928,1.40832,1.27847,0.179648,1.14993,0.0763709,0.949185
-0.146571,0.323068,-0.292307,-1.26094,-0.303501,-1.54645,-0.640188,-0.852609,-1.86837,-0.175235,-0.0810267,0.173292,0.195642,-0.31266,0.543214,0.400808,-1.60249,-0.854192,-0.209823,0.114474
-0.135774,-0.553034,-0.497897,0.076385,1.37911,0.112988,-1.54842,-1.37374,-0.526567,-0.900441,-1.62395,-1.81156,0.797624,1.01847,-0.36655,-0.0584175,0.288429,-1.6769,-1.42875,0.869665
-1.41518,-0.140659,-1.51684,-1.19111,-1.65712,-1.03469,-1.30398,-0.326004,-0.725396,-1.8701,-2.48082,-1.33679,0.528234,-0.941138,-0.294322,-1.49722,-1.54101,-1.02,-2.29416,-1.15454
-0.959606,1.39678,-0.000563212,0.421398,1.01681,0.990242,0.356737,0.17667,1.38793,1.14915,0.925158,-0.139041,1.23541,0.880449,0.436256,-0.115102,0.257302,1.26153,0.60895,0.0461763
-1.49511,-1.00863,-0.498042,0.114311,-0.319199,-0.656386,-0.876814,-1.21391,-0.453337,-0.333081,0.100219,0.961795,-1.16157,-2.0085,-1.13659,-1.62436,-0.184032,-1.88633,-0.54594,-0.818718
0.255926,-1.20277,-1.59946,-2.28823,-1.29068,0.439048,-2.3846,-0.708318,-0.239785,-1.35256,-0.389528,-2.54691,0.757205,0.805658,0.582009,-1.11695,-0.991522,-1.50589,-1.56965,0.943682
-1.43494,0.419911,-0.916774,0.94294,0.0880181,0.859107,-0.844909,-0.411341,-0.305741,-0.65148,-0.470868,-0.0909357,0.347365,0.664315,-0.156716,-0.490872,-0.0975819,-0.562929,0.133539,-0.0479495
-0.375892,0.902097,0.593465,0.896989,0.82335,1.14317,-0.924147,-0.322338,-0.812381,-0.0450972,-1.28954,0.686422,-0.985245,-0.418349,-0.790212,0.367156,1.0154,-0.834565,-1.08462,-0.633071
-0.260958,-0.754574,-0.501947,-1.23427,0.348842,-0.914276,0.164825,0.420566,0.416722,1.11826,1.16336,0.503352,-1.72987,-1.11823,-2.71238,-0.501085,-1.29675,1.32876,0.520303,-2.65598
-0.18801,-0.766956,-0.807092,-1.14188,-0.19137,-0.418523,0.485689,0.28874,-0.992445,-0.251349,-0.986961,0.32364,-0.838064,-0.213222,-0.564573,-0.942543,-0.750359,-1.01844,0.143994,-0.615627
0.140244,0.713043,1.16312,0.189812,0.107659,-0.380999,-0.461333,1.27294,-0.357146,-1.98141,-0.764191,-0.493922,1.09928,1.81716,1.29629,0.352871,-0.0277562,-0.946892,-1.21181,1.93814
0.758537,0.578417,0.985455,-0.715748,-0.369649,-0.879794,-0.636682,-0.143296,0.619918,0.344766,-0.394929,0.155351,-0.335805,0.0474155,-0.35587,0.226483,-0.147231,-0.15773,-0.0717322,-0.847027
0.78981,1.84154,1.91061,0.639906,1.5838,1.23046,1.15315,1.10646,1.07746,0.389582,2.57336,0.927304,0.929545,-0.0267115,0.930961,1.91442,1.53437,1.28523,0.94989,1.33909
0.734904,-0.0995559,-0.0156525,0.165966,-1.06615,-0.460986,-1.59301,-1.18931,-1.46717,0.211062,-0.362334,-0.771064,1.25465,1.29548,2.14522,0.782232,-0.855821,-1.12796,0.135449,1.53839
-0.892169,0.275992,-0.699476,-0.0680218,0.473246,0.228218,-1.63083,-1.42573,0.196855,1.79431,0.846881,0.431509,0.0166099,-0.634335,-0.794873,-0.511738,-0.1763,-1.53165,0.289079,-1.07475
1.67654,1.23716,0.389477,0.986318,1.57937,0.835378,0.506933,0.748272,-0.675868,0.703313,0.339699,-0.206487,1.4406,-0.180592,-0.110989,0.365236,1.14539,-0.340602,0.317294,0.568909
0.313932,0.447131,0.015363,-0.63661,-0.00157928,0.24652,0.301847,0.829083,1.55391,0.380928,-0.595122,1.34686,0.224182,1.47954,0.209524,0.15999,-0.256198,1.60261,0.401836,0.943814
0.162042,-0.289755,0.69498,0.570641,0.386785,-0.0118365,-0.808033,-0.602695,-1.27078,-1.99002,-0.0227307,-0.883045,1.33266,2.47069,2.06149,-0.648278,-0.0443183,-0.629536,-1.56616,1.6807
1.49433,1.42198,0.700243,-0.852354,-0.957659,0.0441918,-0.515031,0.1134,-0.744082,1.35908,1.25263,1.07093,0.475908,-0.553478,2.11692,1.32173,-0.890216,-0.0114792,1.288,0.146587
-0.657244,-0.571821,-0.607733,-0.131704,0.973991,-0.0746807,1.18776,0.438294,1.08655,-1.01848,-0.171873,-1.10127,1.41276,0.241909,-0.633953,-1.16584,0.534991,0.880122,-0.549988,0.930082
1.28737,0.479256,0.97272,0.974883,2.55485,2.08422,0.763172,1.98902,1.17453,1.71645,2.05,1.1533,1.08494,0.632882,1.00155,0.664168,2.78084,1.59236,1.89104,0.630264
0.00952711,0.120262,1.09376,0.626178,0.507831,-1.41672,0.976412,0.54373,0.13294,0.648204,-0.0130929,-0.369251,2.16739,2.03783,1.301,0.385699,1.03682,0.569778,-0.0759804,2.08235
1.48752,-0.448776,-0.176288,0.31193,0.16282,-0.149016,1.34739,0.620454,0.281254,1.35439,1.15967,0.190625,0.614498,0.143236,-0.0256979,0.491036,-0.143717,0.648413,0.504198,0.271874
-1.42056,0.215811,-1.18666,-0.143838,0.000348467,0.43889,-1.60816,-1.35979,-1.92133,-0.254442,-1.32855,-0.845582,-0.190351,0.903528,0.543428,-1.08777,0.0930146,-1.92829,-0.265422,1.13404
1.01438,-0.0534114,1.65417,-0.325806,0.104292,1.27729,0.838937,1.40832,0.297667,-0.534081,1.22253,1.39536,-0.35718,-0.902233,0.126926,0.884239,0.671989,0.730304,0.686647,-0.443378
-1.04128,-0.754157,-0.357268,0.401412,0.0251107,0.464037,0.0509129,0.704951,0.552462,-0.203473,-0.108785,0.808184,0.0491297,1.0297,-0.369291,-0.440754,0.50668,0.987595,0.807438,0.566073
0.809034,0.536489,0.0451238,1.39375,0.222625,0.786712,-0.553985,-1.15999,-0.197603,0.368753,-1.2532,-0.25065,0.556305,0.281581,1.15073,0.257083,0.828863,-0.627484,-0.446245,0.793491
0.342732,0.612207,0.742155,1.03941,1.48511,0.832535,-0.732122,-1.78568,-0.432356,0.940857,1.52554,2.12914,-0.150584,1.21546,0.000986287,1.03695,1.20805,-1.07017,1.96202,1.42077
0.103631,0.574734,1.41449,-0.730049,0.105831,1.39326,0.589556,1.47995,1.23298,0.559578,1.35846,2.82598,0.252701,0.446959,0.941668,0.194844,-0.127897,0.973422,0.839544,0.218408
-0.615884,-1.50996,0.144772,-0.144309,-1.11198,-1.94858,-1.03544,-0.956634,-0.200069,1.0877,0.425422,1.38939,-0.96516,-0.359511,0.606382,-0.690249,-0.979364,-1.19818,1.50478,-0.366296
0.768216,0.708762,1.3431,-0.087645,-0.604092,0.148704,-0.0632858,-0.547665,-0.540924,-1.06895,0.298092,0.321228,0.917236,1.00519,0.431246,0.698916,-0.720772,-0.16158,0.348711,1.00346
-0.684769,0.503999,0.217271,-0.794188,-0.653167,-0.349186,-0.585701,-2.05954,-2.00213,-1.66859,-2.36284,-1.208,-0.704928,-1.73262,-1.00857,-0.431121,-1.31145,-0.971832,-1.79767,-1.95283
0.912093,0.844165,0.971511,0.672873,1.50808,1.80758,0.750526,0.976696,1.22434,-0.447561,-0.0716815,-0.989304,1.25091,1.11165,1.31175,1.01049,1.77109,0.732094,-0.721054,0.808484
-0.461163,-2.19426,-1.14265,0.443396,-1.25289,-0.561453,-0.735288,-0.309492,-0.79448,-1.16373,-0.698612,-0.668838,-0.309038,-0.889893,0.428033,-1.14423,-0.54046,-0.651671,-0.586126,-0.372348
0.199577,-1.12741,-0.111069,0.265459,-0.21577,-1.04594,-1.07285,-1.26424,-2.44831,-0.343448,-0.364672,-0.308917,0.241421,-0.600245,-0.437605,-1.08615,-0.785561,-2.86844,-0.492643,-0.448104
2.15944,1.26156,1.93215,1.36918,2.0164,0.972087,0.348413,1.68427,-0.115314,1.53433,1.38309,0.30222,0.435935,1.26954,0.908782,1.52692,1.90813,1.09008,1.2208,0.333307
-0.367302,1.0589,0.909175,1.49468,-0.578552,-0.0595034,1.00526,2.03786,0.414543,0.709481,0.446011,0.103901,-0.369972,0.322143,1.16762,-0.186246,0.637078,0.911165,0.997497,0.140959
-0.639852,0.628365,0.155906,0.0806944,-0.456133,0.0481015,1.23491,0.992638,2.45328,0.536537,-0.644175,0.366931,0.0911914,2.0829,0.264294,0.324362,0.750438,1.23744,0.655014,0.740383
0.304162,0.958203,-0.550737,0.36238,-0.712817,0.663003,-2.14469,0.551138,-1.29455,-0.949362,0.19861,0.103648,0.566794,0.670094,0.668669,-0.0470256,0.619891,-1.24343,-0.785279,1.42958
0.901118,1.55418,0.805869,-0.62357,-0.575776,0.913226,0.520844,-0.505163,0.87026,1.2458,-0.202708,0.423876,1.22621,-0.910111,1.05619,0.937077,0.144066,0.569298,1.34945,0.315101
0.670459,0.433025,0.556579,-0.303147,0.0325574,-0.711642,-1.01651,-0.549009,-2.1647,1.33579,0.687354,1.35939,0.22765,0.681866,-0.626802,0.697491,-0.419478,-0.621227,0.152055,0.657202
-0.0718353,-1.89115,-0.7544,0.406318,0.17979,-0.126772,0.305489,-0.301388,-1.2524,-0.931992,-1.52621,-0.0717997,-1.73567,-1.70113,-1.43723,-1.6534,0.101075,-0.07895,-1.40881,-2.23211
1.39038,0.919052,-0.518166,-2.0778,-0.0680904,-1.19454,-0.753086,-1.03884,-1.07361,-2.14089,-0.825946,-1.49472,-0.592905,-0.562712,-0.118441,-0.3208,-1.53629,-1.0182,-1.27848,-0.293726
-1.03299,-0.0938707,0.427318,1.94999,1.49152,0.710486,-0.058942,-0.326673,1.13372,0.57537,-1.25572,1.00919,-1.02053,-0.99107,-0.337116,-1.22175,0.68358,0.922171,-0.479182,-1.13169
0.228816,-0.106145,-0.308722,-1.76566,0.527839,0.30425,-1.24568,-0.520652,1.22944,1.09221,-0.943672,-0.75813,-0.668134,0.573553,-0.815284,-0.322176,0.259483,-0.908422,-0.321444,-0.677388
1.65471,0.708607,-0.592342,0.438136,1.73662,1.36897,1.21512,0.801024,0.414866,0.155962,1.69799,0.345668,0.0839622,0.297854,-0.0814277,0.384136,1.21883,1.07896,1.02762,0.0964173
-0.774365,-0.249026,0.164874,0.651407,-0.480879,0.0919503,-0.061838,-0.375051,-0.894076,-0.483429,0.0262667,0.694855,1.11407,-0.0549047,1.61024,-0.0575417,-0.0567514,-0.397883,0.013865,1.13959
-1.2202,-1.37141,-0.954169,0.369912,1.80815,0.942154,1.95442,1.10021,2.6727,1.15008,0.465707,0.866171,-1.6374,-0.680372,-2.07265,-1.08787,1.30962,1.53597,1.29786,-1.69031
-0.511515,-1.81298,-2.02112,-0.0543631,-0.228466,-0.412231,0.377815,-0.530583,0.333948,-1.48611,-1.41682,-0.113502,-0.040296,0.0675719,0.216498,-2.06899,-0.253804,-0.198385,-1.33315,-0.0870368
-1.28501,-1.94598,-0.879425,-1.07207,0.360475,-0.704904,0.343161,-0.121907,2.04986,-0.0448056,-0.525241,0.348953,-0.0198301,-2.08081,-0.86719,-1.58693,-0.114924,0.465845,0.383543,-1.5516
-0.104933,-0.440193,-0.190412,0.503904,0.702431,1.91752,2.06766,1.28706,1.01071,0.737413,1.79156,1.7185,1.60977,0.929721,1.2002,-0.441781,1.15011,1.3994,1.31888,0.686818
0.00610108,0.672057,0.597312,-1.67518,-1.39811,0.181092,-0.457691,-2.1779,-1.35372,-0.686752,-1.66118,-0.490155,1.08352,0.676221,0.543712,0.196533,-0.768611,-2.34509,-0.663953,1.07839
-1.99681,-2.37598,-2.05269,-1.24322,-1.37308,-0.573252,0.409471,1.08309,0.348038,-1.50767,-0.64905,-0.93258,-0.810141,-0.390049,0.626342,-2.27589,-1.7649,1.15395,-1.93067,-0.637908
-0.606613,-1.21609,-0.455538,-2.46634,-2.23152,-1.24962,-2.46748,-1.64061,-1.12527,-0.0762787,-0.0975798,0.305485,-0.254623,0.196108,0.68232,-1.05045,-2.11738,-1.34492,-0.0517615,0.0503521
-1.25301,-0.552003,-0.544272,0.27617,-0.356011,-1.79648,0.692044,1.06182,-0.592158,0.710062,1.2694,0.48173,-1.19169,-0.580344,1.15291,-0.419283,-0.68862,0.660443,0.528717,-0.403151
-2.60276,-0.755362,-0.63045,-0.133601,1.2219,0.83938,-0.735974,-0.695123,1.02158,0.0308185,-1.67575,-1.17965,-0.690727,-1.01897,-0.507495,-1.60077,-0.75106,-0.355512,-1.13042,-0.834776
0.298672,0.163823,-0.307533,1.11051,1.14908,-0.687201,-0.214901,-0.367888,0.47174,-1.16267,-0.454107,-1.48164,0.414442,0.049818,1.05848,-0.155704,-0.0754612,0.404473,-0.854883,0.0254012
0.973361,0.883902,1.18421,-0.139177,-1.03657,-0.889932,-0.246159,1.47272,1.35955,-1.43408,-1.18087,-1.05637,-0.486575,-0.164177,-1.02752,0.862977,-0.434642,1.20236,-1.68914,-0.408144
-1.31329,-1.20257,-0.831271,-0.210454,-0.53612,-0.0734494,-1.02607,-1.2898,-1.96812,-2.0493,-1.51149,-1.7792,0.844779,0.968878,-0.174218,-0.877298,0.247757,-1.45481,-1.97706,0.353822
-1.36488,-1.67325,-1.47381,1.27745,0.720844,0.970912,-0.0471727,0.775072,1.76239,0.0414896,-0.126407,-0.142365,-1.41397,0.0025398,-0.148703,-1.95919,0.988903,1.87805,-0.256755,-0.62115
1.4396,-0.213402,0.764625,0.49513,-0.0647149,-0.214,0.0542698,0.190759,-0.974946,-0.609293,-0.155548,-2.02921,1.40641,1.47193,1.7917,1.04662,0.267785,-0.398395,-1.24858,1.32145
-0.135659,-0.770705,-0.0625127,-0.932745,-0.367573,-1.14146,-1.16143,-2.03235,-2.18127,0.469436,0.00342078,-0.262726,-0.257611,0.26896,-0.42459,-0.741349,-1.47107,-1.68165,0.164136,-0.171289
-0.873541,-0.825091,0.53921,0.193558,0.473807,-1.89566,1.27216,0.647804,1.48951,-0.916052,-1.3783,-0.314105,-3.08395,-1.43201,-1.04841,-0.22476,-0.668169,1.03897,-0.338602,-1.68094
-1.39714,-1.12073,-1.02357,-0.353926,-0.0223978,0.590638,-0.101384,1.27003,0.24884,-0.567328,-1.53545,0.597582,-0.224447,0.421893,-0.264743,-0.638105,0.559869,-0.0654292,-1.04715,0.287873
-0.318174,-0.0346869,0.279427,-0.195771,-0.565432,-0.759476,1.09251,1.06814,0.0443599,-0.141854,-2.0681,-0.0320295,-0.380222,-0.761033,0.260072,-0.115263,-0.158735,0.55693,-0.968902,-0.0376993
-0.771958,0.227565,-1.43465,1.35261,0.636751,1.30197,-0.39296,0.723572,-0.453538,-0.0941725,1.61706,1.47961,-0.934634,-1.69472,-1.74611,-0.970578,0.656216,0.0680954,0.83407,-1.19818
0.124472,0.415107,-0.818867,0.810075,0.859521,0.908598,-0.00475942,1.0295,-1.34226,-0.666642,0.752127,-0.319891,0.459182,-1.48426,-0.733487,0.0125005,0.00716319,0.183882,-0.60325,-0.812987
0.484634,0.644298,1.46959,-0.187058,0.643743,-0.747108,-0.00385331,0.75669,0.213317,0.56102,-0.476074,-1.04659,0.585136,-1.13386,-0.600987,1.02934,-0.0226527,0.688545,-0.762919,-0.70076
-0.251616,-1.8479,-0.801189,1.032,1.44207,1.29769,-0.866912,-0.478408,0.0409024,0.251287,0.144386,-0.37793,1.7089,2.51466,1.52522,-0.717779,1.88027,-0.628594,-0.563221,2.11134
0.458952,1.28991,-0.0506408,1.39206,-0.107459,-0.632171,-0.690553,-1.40582,-2.00011,0.880978,0.585895,0.751476,1.15912,-0.704134,0.373025,0.614312,0.244618,-0.554116,0.897968,0.434326
-0.333107,-0.55677,-0.853103,-1.1883,-1.61312,-1.5507,-0.138548,1.26553,0.043761,0.287654,0.614397,0.536482,-0.595641,-0.700836,-0.905415,0.249974,-0.592735,1.37216,0.253825,-0.845371
0.852865,1.01581,0.645247,1.39239,0.012781,-0.0332913,1.40185,2.57027,1.70439,0.606541,-0.758696,-0.258551,-0.165862,-1.36567,-0.217307,0.623546,1.40733,1.5931,-0.232182,-1.08438
-0.939261,-1.02806,0.445657,0.783948,-0.721684,-0.00185766,-1.18734,-1.07255,1.00143,2.64515,1.59042,1.02706,-1.77421,-1.13565,-1.92255,-0.441303,0.890755,-0.537392,1.99491,-0.429032
0.0104405,-0.474703,-0.41083,0.0665571,1.25747,0.525673,0.0542079,-0.658063,0.758684,-0.744227,-0.798664,0.939275,0.721014,-0.241819,1.0179,-0.287821,0.609495,0.0333492,0.325984,0.423751
2.15016,0.269872,-0.00743642,0.530141,1.23594,1.42619,1.73637,1.59553,-0.332598,-0.516723,-0.685289,-0.244167,1.05076,0.110818,1.0907,1.23336,1.07484,1.13448,-0.788836,0.566547
1.18794,0.867425,1.51438,-0.738376,-0.594418,-0.355691,-0.221266,0.572564,-0.53242,1.16298,1.51356,1.10028,-1.80069,-0.253161,0.229633,0.915614,-1.28,0.152434,0.346698,-0.844114
0.178232,-0.377868,-0.58234,-1.33763,-2.48051,-1.56863,0.890102,-0.880945,-0.0155766,-1.05388,-0.926661,-0.594103,-1.87895,-1.03446,-1.78043,-1.02698,-1.80972,-0.110211,-1.58464,-1.33342
0.708715,0.387468,1.30082,-0.400485,0.522,-3.10865,-2.20255,-0.323341,-1.39662,-1.56891,0.0720829,0.077416,0.955522,0.894036,0.410772,1.1787,-0.531379,-1.41657,-0.82578,0.662258
0.74956,-0.627701,-1.1215,0.990491,1.84229,1.9559,0.835342,-0.0337966,0.94626,0.707838,1.08005,0.144123,-1.27793,-0.953355,-1.91494,-0.624563,1.44318,0.897295,1.4508,-1.76775
-1.30329,-1.16866,-0.94452,-0.373079,-0.355179,-1.4728,0.179522,-1.22002,-0.874433,-0.374886,0.0191077,-1.14045,0.331349,0.151691,1.13468,-1.52872,-0.760976,-0.988887,-0.770082,0.518455
1.00806,-0.0182497,0.792001,0.124809,-0.704788,-0.695136,0.483863,-0.437246,-0.0406296,-0.194711,-0.605467,-1.2588,0.760576,-0.643005,-0.72713,-0.0157944,-0.990208,0.160455,-1.14464,-0.53195
-2.72838,-2.22376,-1.13234,-0.176619,-1.39014,-0.261813,-0.199869,-1.87214,0.366274,-1.53291,-0.688948,-0.955476,-1.12014,-0.287,-0.136644,-1.64733,-1.39166,-1.14994,-1.10398,-1.64082
-0.491905,-0.0270299,0.0236494,-1.4795,-1.11045,-0.778079,-0.21708,-1.50275,-0.0721275,0.785006,0.723623,0.883048,1.51279,1.16549,1.11632,-0.466622,-1.15824,-1.10124,0.0136661,1.22597
-0.772466,0.197543,-0.227489,1.31739,-0.964411,0.761496,-0.00647521,0.483199,0.893071,2.08109,1.24146,1.7202,-1.51705,0.0950761,-0.843577,0.0189641,0.677721,1.27813,2.00975,-1.13397
-0.581798,0.456608,-0.117915,0.276493,-1.7637,-1.37472,-2.07958,-0.399701,-2.11544,0.0773489,0.66744,-0.38233,0.494626,-0.166435,-0.127297,-0.752426,-0.89104,-1.44543,0.363724,0.52243
0.0403391,1.00121,0.929863,-0.538933,1.00151,-0.402683,0.0748123,0.429415,-0.245298,0.759389,-0.239333,-0.364904,1.1183,1.04994,-0.207079,0.397024,-0.335529,0.408024,-0.957952,0.758026
0.264762,1.14848,-1.56698,2.04715,0.764857,0.647333,-0.410964,-0.712023,-0.0270936,1.01836,-0.600187,0.88481,0.480327,0.217489,-0.5299,-0.0855987,1.65459,-0.158614,1.23544,-0.364514
1.52888,1.3014,1.01743,-0.137063,-0.212304,1.02078,-1.76717,-1.15128,-0.799442,0.643824,-0.240343,1.73199,-1.4822,0.351676,-0.204544,1.27017,-0.0777248,-0.871851,1.61238,-0.127742
1.16293,0.244343,0.335944,-1.2561,1.0091,-0.0263898,1.1511,0.782855,1.09674,1.34221,0.0115382,0.96431,-1.68833,-0.615043,-1.0949,0.301357,0.0953373,1.51496,0.0176817,-1.23742
1.67579,0.850827,0.392376,1.03987,2.00613,0.618049,0.574589,0.499054,0.78551,0.420603,-0.434232,1.21833,-0.275408,1.09826,0.16041,1.11361,2.2225,0.603135,0.288958,0.140866
-0.14076,0.279191,0.350367,0.158395,-0.230056,-1.2134,1.08473,-0.436673,-0.36873,-0.739099,0.380696,-0.499089,0.17281,0.16529,-1.03723,-0.438726,-0.400453,0.12114,-0.758911,-0.488006
0.288988,0.302076,1.0046,0.602687,1.11112,0.190504,2.18663,1.12039,0.308961,1.06572,1.54828,0.972024,-0.225696,1.50435,-0.568601,0.457612,0.535935,1.77585,2.25487,-0.417314
1.65285,1.04102,1.92812,0.379462,0.863341,-0.603046,-0.265505,-0.623011,-0.780611,-0.579555,-0.888817,-1.16083,-0.321114,-0.00763627,-0.52783,1.63985,0.319772,-1.00944,-0.611351,-0.194951
-0.207363,0.208819,-0.373808,-1.64701,-2.78131,-0.471718,-1.78133,-1.93387,-1.85751,-0.232101,-1.57131,-2.04827,0.436082,1.31248,-0.301478,-0.322137,-1.91838,-1.84262,-1.92635,0.939603
-0.763769,-0.410247,-0.250879,0.0138656,1.05162,1.16447,-0.675215,-1.85038,-0.861326,-0.164489,0.0926639,0.232869,-0.525873,1.19141,0.302598,-0.444357,0.605735,-0.471778,-0.438491,0.0435259
0.129178,0.937677,1.71609,-0.929169,-0.766326,-0.503145,1.33653,1.13706,1.42304,-1.00316,-0.620466,-0.218868,1.03023,0.868837,0.574671,1.30294,0.0306079,0.271001,-0.213808,1.30228
-0.119807,-0.321442,0.254472,-1.30176,-1.8023,-1.33063,-0.941442,-1.03191,-1.23583,-2.09926,-1.69839,-1.4965,-1.10417,0.532189,1.49314,-0.780986,-1.66651,-2.20287,-2.79171,-0.024098
-0.682436,-0.699729,0.0658692,2.10962,-0.317412,0.570174,0.383396,-1.0383,0.122255,0.884102,1.955,1.09018,0.295511,0.716349,-0.140887,-0.630365,1.62257,-0.885128,1.3816,0.190464
-1.25389,-1.00741,-1.72499,-0.0210853,-1.01943,-1.01615,-0.203378,-1.67321,-1.28731,-0.451404,-0.725046,0.00338818,-0.653148,0.587837,0.501982,-0.586361,-1.04037,-0.53115,-0.802043,-0.136391
-1.06554,0.694882,-1.1492,0.372989,-0.498803,0.083306,-1.49105,-3.34906,-1.72631,-0.191426,0.270359,-0.721527,0.462139,1.75871,0.412783,-0.992979,-0.0897709,-1.80845,-0.55844,1.09731
0.609265,1.36652,1.0772,-0.365771,-1.87124,-1.86871,0.131802,-0.172833,0.512136,1.67694,1.64715,-0.0362433,0.0750748,0.387361,0.524829,0.888739,-0.491705,0.412434,0.874666,0.00477439
0.620554,0.697691,1.56105,0.15188,-1.16461,-0.345538,-0.291162,-0.85718,0.45062,-0.829284,-0.38307,-0.682148,-1.02196,0.602882,-0.0769063,1.31466,-0.241373,0.41328,-0.625837,-0.182378
0.854921,1.17089,1.57647,0.193748,0.606502,0.54334,-0.182577,-0.322944,-0.386098,-0.58734,-1.36917,1.15268,1.63561,1.4203,0.326354,1.02551,0.418436,0.288806,-0.238393,2.18047
-1.19696,0.857271,-0.400173,-0.527725,0.473648,0.871313,0.342105,-0.2283,1.55385,0.370363,0.992323,0.429206,0.0816877,1.43852,1.48206,0.0372473,-0.38029,0.522826,0.0142167,0.786176
-1.58339,-0.669974,-1.19792,-0.487205,-0.721374,-0.824867,0.546117,0.274716,-0.499664,-0.184521,-1.28143,1.06935,-0.190511,-2.73938,-0.576837,-0.837307,-0.840648,-0.11175,-0.90873,-1.02395
